name,depth_ppm,truth,prob_baseline,pred_baseline,prob_norm_0.0015,pred_norm_0.0015,target_depth
TOI-3005.01,2350.0,0,0.35139843821525574,0,0.4498845636844635,1,0.0015
TOI-4148.01,2260.0,0,0.718764066696167,1,0.7460833191871643,1,0.0015
TOI-974.01,2206.0,0,0.6974480152130127,1,0.7000494003295898,1,0.0015
TOI-1023.01,2180.0,0,0.20559531450271606,0,0.13041260838508606,0,0.0015
TOI-3044.01,2140.0,0,0.8743590712547302,1,0.858963668346405,1,0.0015
TOI-3999.01,2110.0,0,0.809828519821167,1,0.7662581205368042,1,0.0015
TOI-1353.01,2085.0,0,0.8687731623649597,1,0.8378079533576965,1,0.0015
TOI-4383.01,2054.3050277,0,0.7856680750846863,1,0.8064941167831421,1,0.0015
TOI-1284.01,1961.318203,0,0.3305923044681549,0,0.45633557438850403,1,0.0015
TOI-1304.01,1949.0,0,0.8665435910224915,1,0.8472585082054138,1,0.0015
TOI-1340.01,1904.8131484,0,0.881589949131012,1,0.8200517892837524,1,0.0015
TOI-1047.01,1880.0,0,0.3197407126426697,0,0.3782408833503723,0,0.0015
TOI-4838.01,1865.5886518,0,0.4837016761302948,1,0.5560317039489746,1,0.0015
TOI-999.01,1839.0,0,0.715507447719574,1,0.26640284061431885,0,0.0015
TOI-1354.01,1768.0,0,0.8613101840019226,1,0.16322678327560425,0,0.0015
TOI-4037.01,1740.0,0,0.8810521960258484,1,0.7603400349617004,1,0.0015
TOI-1707.01,1710.0,0,0.7181212306022644,1,0.6931590437889099,1,0.0015
TOI-2052.01,1630.0,0,0.7591260671615601,1,0.7787073850631714,1,0.0015
TOI-6711.01,1601.254739,0,0.8327342867851257,1,0.7749939560890198,1,0.0015
TOI-1399.01,1573.0,0,0.3823007345199585,0,0.28574222326278687,0,0.0015
TOI-658.01,1557.0,0,0.8744131922721863,1,0.8659238815307617,1,0.0015
TOI-4394.01,1474.3347879,0,0.5928859114646912,1,0.539307713508606,1,0.0015
TOI-6280.01,1451.0,0,0.8812931180000305,1,0.8467065691947937,1,0.0015
TOI-607.01,1438.6746953,0,0.6155668497085571,1,0.5977052450180054,1,0.0015
TOI-1166.01,1391.0,0,0.7738964557647705,1,0.5830568671226501,1,0.0015
TOI-600.01,1362.0,0,0.8712014555931091,1,0.8292115926742554,1,0.0015
TOI-4036.01,1340.0,0,0.8241101503372192,1,0.8026665449142456,1,0.0015
TOI-1015.01,1301.5065338,0,0.5406890511512756,1,0.44547033309936523,1,0.0015
TOI-4412.01,1283.0,0,0.6142604947090149,1,0.2843491733074188,0,0.0015
TOI-619.01,1264.0,0,0.6505429744720459,1,0.37673652172088623,0,0.0015
TOI-2164.01,1250.0,0,0.5546715259552002,1,0.16821172833442688,0,0.0015
TOI-467.01,1230.0,0,0.7159692645072937,1,0.6846984028816223,1,0.0015
TOI-1369.01,1200.0,0,0.7939645648002625,1,0.7420551180839539,1,0.0015
TOI-1592.01,1186.1481873,0,0.8439149856567383,1,0.7811790108680725,1,0.0015
TOI-4840.01,1180.0,0,0.7024778127670288,1,0.715413510799408,1,0.0015
TOI-1391.01,1165.0,0,0.8174679279327393,1,0.7375105023384094,1,0.0015
TOI-1195.01,1132.23,0,0.8794575333595276,1,0.7252854704856873,1,0.0015
TOI-1673.01,1110.0,0,0.7886903285980225,1,0.6940321326255798,1,0.0015
TOI-894.01,1100.0,0,0.8486963510513306,1,0.7444008588790894,1,0.0015
TOI-2053.01,1096.6013542,0,0.8716339468955994,1,0.7961869835853577,1,0.0015
TOI-2754.01,1060.0,0,0.38062313199043274,0,0.33640119433403015,0,0.0015
TOI-1315.01,1010.0,0,0.759415328502655,1,0.5707798600196838,1,0.0015
